,feature_idx,cv_scores,avg_score,feature_names,ci_bound,std_dev,std_err
25,"(0, 1, 10, 11, 13, 16, 17, 18, 19, 23, 29, 30, 34, 35, 37, 39, 43, 44, 46, 48, 52, 53, 55, 58, 60)",[0.42917933],0.42917932724006314,"('X1', 'X2', 'X11', 'X12', 'X14', 'X17', 'X18', 'X19', 'X20', 'X24', 'X30', 'X31', 'X35', 'X36', 'X38', 'X40', 'X44', 'X45', 'X47', 'X49', 'X53', 'X54', 'X56', 'X59', 'X61')",,0.0,
26,"(0, 1, 10, 11, 13, 16, 17, 18, 19, 23, 29, 30, 34, 35, 37, 39, 43, 44, 46, 48, 52, 53, 55, 58, 60, 62)",[0.41862442],0.41862442207674944,"('X1', 'X2', 'X11', 'X12', 'X14', 'X17', 'X18', 'X19', 'X20', 'X24', 'X30', 'X31', 'X35', 'X36', 'X38', 'X40', 'X44', 'X45', 'X47', 'X49', 'X53', 'X54', 'X56', 'X59', 'X61', 'X63')",,0.0,
27,"(0, 1, 2, 10, 11, 13, 16, 17, 18, 19, 23, 29, 30, 34, 35, 37, 39, 43, 44, 46, 48, 52, 53, 55, 58, 60, 62)",[0.44580237],0.44580236950735286,"('X1', 'X2', 'X3', 'X11', 'X12', 'X14', 'X17', 'X18', 'X19', 'X20', 'X24', 'X30', 'X31', 'X35', 'X36', 'X38', 'X40', 'X44', 'X45', 'X47', 'X49', 'X53', 'X54', 'X56', 'X59', 'X61', 'X63')",,0.0,
28,"(0, 1, 2, 10, 11, 13, 16, 17, 18, 19, 20, 23, 29, 30, 34, 35, 37, 39, 43, 44, 46, 48, 52, 53, 55, 58, 60, 62)",[0.3840658],0.3840658007709582,"('X1', 'X2', 'X3', 'X11', 'X12', 'X14', 'X17', 'X18', 'X19', 'X20', 'X21', 'X24', 'X30', 'X31', 'X35', 'X36', 'X38', 'X40', 'X44', 'X45', 'X47', 'X49', 'X53', 'X54', 'X56', 'X59', 'X61', 'X63')",,0.0,
29,"(0, 1, 2, 10, 11, 13, 16, 17, 18, 19, 20, 23, 29, 30, 34, 35, 36, 37, 39, 43, 44, 46, 48, 52, 53, 55, 58, 60, 62)",[0.38411695],0.3841169543580034,"('X1', 'X2', 'X3', 'X11', 'X12', 'X14', 'X17', 'X18', 'X19', 'X20', 'X21', 'X24', 'X30', 'X31', 'X35', 'X36', 'X37', 'X38', 'X40', 'X44', 'X45', 'X47', 'X49', 'X53', 'X54', 'X56', 'X59', 'X61', 'X63')",,0.0,
30,"(0, 1, 2, 10, 11, 13, 16, 17, 18, 19, 20, 23, 29, 30, 32, 34, 35, 36, 37, 39, 43, 44, 46, 48, 52, 53, 55, 58, 60, 62)",[0.39944988],0.39944988223771294,"('X1', 'X2', 'X3', 'X11', 'X12', 'X14', 'X17', 'X18', 'X19', 'X20', 'X21', 'X24', 'X30', 'X31', 'X33', 'X35', 'X36', 'X37', 'X38', 'X40', 'X44', 'X45', 'X47', 'X49', 'X53', 'X54', 'X56', 'X59', 'X61', 'X63')",,0.0,
31,"(0, 1, 2, 10, 11, 13, 16, 17, 18, 19, 20, 23, 24, 29, 30, 32, 34, 35, 36, 37, 39, 43, 44, 46, 48, 52, 53, 55, 58, 60, 62)",[0.34284123],0.34284122618414903,"('X1', 'X2', 'X3', 'X11', 'X12', 'X14', 'X17', 'X18', 'X19', 'X20', 'X21', 'X24', 'X25', 'X30', 'X31', 'X33', 'X35', 'X36', 'X37', 'X38', 'X40', 'X44', 'X45', 'X47', 'X49', 'X53', 'X54', 'X56', 'X59', 'X61', 'X63')",,0.0,
32,"(0, 1, 2, 10, 11, 13, 16, 17, 18, 19, 20, 23, 24, 29, 30, 32, 34, 35, 36, 37, 39, 43, 44, 46, 48, 52, 53, 55, 56, 58, 60, 62)",[0.41161523],0.41161522943096673,"('X1', 'X2', 'X3', 'X11', 'X12', 'X14', 'X17', 'X18', 'X19', 'X20', 'X21', 'X24', 'X25', 'X30', 'X31', 'X33', 'X35', 'X36', 'X37', 'X38', 'X40', 'X44', 'X45', 'X47', 'X49', 'X53', 'X54', 'X56', 'X57', 'X59', 'X61', 'X63')",,0.0,
33,"(0, 1, 2, 10, 11, 13, 16, 17, 18, 19, 20, 23, 24, 29, 30, 32, 34, 35, 36, 37, 39, 43, 44, 46, 48, 52, 53, 54, 55, 56, 58, 60, 62)",[0.37658385],0.37658385243103487,"('X1', 'X2', 'X3', 'X11', 'X12', 'X14', 'X17', 'X18', 'X19', 'X20', 'X21', 'X24', 'X25', 'X30', 'X31', 'X33', 'X35', 'X36', 'X37', 'X38', 'X40', 'X44', 'X45', 'X47', 'X49', 'X53', 'X54', 'X55', 'X56', 'X57', 'X59', 'X61', 'X63')",,0.0,
34,"(0, 1, 2, 10, 11, 13, 16, 17, 18, 19, 20, 23, 24, 29, 30, 32, 34, 35, 36, 37, 39, 43, 44, 46, 48, 51, 52, 53, 54, 55, 56, 58, 60, 62)",[0.35246627],0.3524662691704361,"('X1', 'X2', 'X3', 'X11', 'X12', 'X14', 'X17', 'X18', 'X19', 'X20', 'X21', 'X24', 'X25', 'X30', 'X31', 'X33', 'X35', 'X36', 'X37', 'X38', 'X40', 'X44', 'X45', 'X47', 'X49', 'X52', 'X53', 'X54', 'X55', 'X56', 'X57', 'X59', 'X61', 'X63')",,0.0,
