,feature_idx,cv_scores,avg_score,feature_names,ci_bound,std_dev,std_err
25,"(2, 5, 9, 11, 18, 21, 23, 24, 25, 27, 31, 34, 37, 38, 40, 41, 42, 44, 45, 51, 52, 56, 57, 59, 61)",[0.39098195],0.39098194715466794,"('X3', 'X6', 'X10', 'X12', 'X19', 'X22', 'X24', 'X25', 'X26', 'X28', 'X32', 'X35', 'X38', 'X39', 'X41', 'X42', 'X43', 'X45', 'X46', 'X52', 'X53', 'X57', 'X58', 'X60', 'X62')",,0.0,
26,"(2, 3, 5, 9, 11, 18, 21, 23, 24, 25, 27, 31, 34, 37, 38, 40, 41, 42, 44, 45, 51, 52, 56, 57, 59, 61)",[0.4053498],0.4053497994342786,"('X3', 'X4', 'X6', 'X10', 'X12', 'X19', 'X22', 'X24', 'X25', 'X26', 'X28', 'X32', 'X35', 'X38', 'X39', 'X41', 'X42', 'X43', 'X45', 'X46', 'X52', 'X53', 'X57', 'X58', 'X60', 'X62')",,0.0,
27,"(2, 3, 5, 9, 11, 18, 20, 21, 23, 24, 25, 27, 31, 34, 37, 38, 40, 41, 42, 44, 45, 51, 52, 56, 57, 59, 61)",[0.39061933],0.39061933269638227,"('X3', 'X4', 'X6', 'X10', 'X12', 'X19', 'X21', 'X22', 'X24', 'X25', 'X26', 'X28', 'X32', 'X35', 'X38', 'X39', 'X41', 'X42', 'X43', 'X45', 'X46', 'X52', 'X53', 'X57', 'X58', 'X60', 'X62')",,0.0,
28,"(2, 3, 5, 9, 11, 13, 18, 20, 21, 23, 24, 25, 27, 31, 34, 37, 38, 40, 41, 42, 44, 45, 51, 52, 56, 57, 59, 61)",[0.41817443],0.41817443099530094,"('X3', 'X4', 'X6', 'X10', 'X12', 'X14', 'X19', 'X21', 'X22', 'X24', 'X25', 'X26', 'X28', 'X32', 'X35', 'X38', 'X39', 'X41', 'X42', 'X43', 'X45', 'X46', 'X52', 'X53', 'X57', 'X58', 'X60', 'X62')",,0.0,
29,"(2, 3, 5, 9, 11, 13, 18, 20, 21, 23, 24, 25, 27, 31, 34, 37, 38, 40, 41, 42, 44, 45, 51, 52, 54, 56, 57, 59, 61)",[0.37765723],0.3776572340146902,"('X3', 'X4', 'X6', 'X10', 'X12', 'X14', 'X19', 'X21', 'X22', 'X24', 'X25', 'X26', 'X28', 'X32', 'X35', 'X38', 'X39', 'X41', 'X42', 'X43', 'X45', 'X46', 'X52', 'X53', 'X55', 'X57', 'X58', 'X60', 'X62')",,0.0,
30,"(2, 3, 5, 9, 11, 13, 17, 18, 20, 21, 23, 24, 25, 27, 31, 34, 37, 38, 40, 41, 42, 44, 45, 51, 52, 54, 56, 57, 59, 61)",[0.38950826],0.3895082593108872,"('X3', 'X4', 'X6', 'X10', 'X12', 'X14', 'X18', 'X19', 'X21', 'X22', 'X24', 'X25', 'X26', 'X28', 'X32', 'X35', 'X38', 'X39', 'X41', 'X42', 'X43', 'X45', 'X46', 'X52', 'X53', 'X55', 'X57', 'X58', 'X60', 'X62')",,0.0,
31,"(2, 3, 5, 9, 11, 13, 14, 17, 18, 20, 21, 23, 24, 25, 27, 31, 34, 37, 38, 40, 41, 42, 44, 45, 51, 52, 54, 56, 57, 59, 61)",[0.38798416],0.3879841585616153,"('X3', 'X4', 'X6', 'X10', 'X12', 'X14', 'X15', 'X18', 'X19', 'X21', 'X22', 'X24', 'X25', 'X26', 'X28', 'X32', 'X35', 'X38', 'X39', 'X41', 'X42', 'X43', 'X45', 'X46', 'X52', 'X53', 'X55', 'X57', 'X58', 'X60', 'X62')",,0.0,
32,"(2, 3, 5, 9, 11, 13, 14, 17, 18, 20, 21, 23, 24, 25, 27, 31, 34, 35, 37, 38, 40, 41, 42, 44, 45, 51, 52, 54, 56, 57, 59, 61)",[0.37910164],0.37910164338781527,"('X3', 'X4', 'X6', 'X10', 'X12', 'X14', 'X15', 'X18', 'X19', 'X21', 'X22', 'X24', 'X25', 'X26', 'X28', 'X32', 'X35', 'X36', 'X38', 'X39', 'X41', 'X42', 'X43', 'X45', 'X46', 'X52', 'X53', 'X55', 'X57', 'X58', 'X60', 'X62')",,0.0,
33,"(2, 3, 5, 9, 11, 13, 14, 17, 18, 20, 21, 23, 24, 25, 27, 31, 34, 35, 37, 38, 40, 41, 42, 43, 44, 45, 51, 52, 54, 56, 57, 59, 61)",[0.3980562],0.39805619608244946,"('X3', 'X4', 'X6', 'X10', 'X12', 'X14', 'X15', 'X18', 'X19', 'X21', 'X22', 'X24', 'X25', 'X26', 'X28', 'X32', 'X35', 'X36', 'X38', 'X39', 'X41', 'X42', 'X43', 'X44', 'X45', 'X46', 'X52', 'X53', 'X55', 'X57', 'X58', 'X60', 'X62')",,0.0,
34,"(2, 3, 5, 9, 11, 13, 14, 17, 18, 20, 21, 23, 24, 25, 27, 31, 33, 34, 35, 37, 38, 40, 41, 42, 43, 44, 45, 51, 52, 54, 56, 57, 59, 61)",[0.39756735],0.39756734990762155,"('X3', 'X4', 'X6', 'X10', 'X12', 'X14', 'X15', 'X18', 'X19', 'X21', 'X22', 'X24', 'X25', 'X26', 'X28', 'X32', 'X34', 'X35', 'X36', 'X38', 'X39', 'X41', 'X42', 'X43', 'X44', 'X45', 'X46', 'X52', 'X53', 'X55', 'X57', 'X58', 'X60', 'X62')",,0.0,
