,feature_idx,cv_scores,avg_score,feature_names,ci_bound,std_dev,std_err
35,"(0, 1, 2, 4, 5, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 25, 28, 29, 30, 32, 34, 35, 36, 37, 38, 44, 46, 48, 52, 53, 54, 55)",[-0.17156416],-0.17156415513740697,"('X1', 'X2', 'X3', 'X5', 'X6', 'X11', 'X12', 'X13', 'X14', 'X15', 'X16', 'X17', 'X18', 'X19', 'X20', 'X21', 'X22', 'X23', 'X26', 'X29', 'X30', 'X31', 'X33', 'X35', 'X36', 'X37', 'X38', 'X39', 'X45', 'X47', 'X49', 'X53', 'X54', 'X55', 'X56')",,0.0,
36,"(0, 1, 2, 4, 5, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 25, 28, 29, 30, 32, 34, 35, 36, 37, 38, 44, 46, 48, 49, 52, 53, 54, 55)",[-0.12087956],-0.12087955630766234,"('X1', 'X2', 'X3', 'X5', 'X6', 'X11', 'X12', 'X13', 'X14', 'X15', 'X16', 'X17', 'X18', 'X19', 'X20', 'X21', 'X22', 'X23', 'X26', 'X29', 'X30', 'X31', 'X33', 'X35', 'X36', 'X37', 'X38', 'X39', 'X45', 'X47', 'X49', 'X50', 'X53', 'X54', 'X55', 'X56')",,0.0,
37,"(0, 1, 2, 4, 5, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 25, 28, 29, 30, 32, 34, 35, 36, 37, 38, 40, 44, 46, 48, 49, 52, 53, 54, 55)",[-0.23100278],-0.2310027775075676,"('X1', 'X2', 'X3', 'X5', 'X6', 'X11', 'X12', 'X13', 'X14', 'X15', 'X16', 'X17', 'X18', 'X19', 'X20', 'X21', 'X22', 'X23', 'X26', 'X29', 'X30', 'X31', 'X33', 'X35', 'X36', 'X37', 'X38', 'X39', 'X41', 'X45', 'X47', 'X49', 'X50', 'X53', 'X54', 'X55', 'X56')",,0.0,
38,"(0, 1, 2, 4, 5, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 25, 28, 29, 30, 32, 34, 35, 36, 37, 38, 40, 44, 45, 46, 48, 49, 52, 53, 54, 55)",[-0.23325055],-0.23325055419958018,"('X1', 'X2', 'X3', 'X5', 'X6', 'X11', 'X12', 'X13', 'X14', 'X15', 'X16', 'X17', 'X18', 'X19', 'X20', 'X21', 'X22', 'X23', 'X26', 'X29', 'X30', 'X31', 'X33', 'X35', 'X36', 'X37', 'X38', 'X39', 'X41', 'X45', 'X46', 'X47', 'X49', 'X50', 'X53', 'X54', 'X55', 'X56')",,0.0,
39,"(0, 1, 2, 4, 5, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 25, 28, 29, 30, 32, 34, 35, 36, 37, 38, 40, 41, 44, 45, 46, 48, 49, 52, 53, 54, 55)",[-0.29069905],-0.29069904864886054,"('X1', 'X2', 'X3', 'X5', 'X6', 'X11', 'X12', 'X13', 'X14', 'X15', 'X16', 'X17', 'X18', 'X19', 'X20', 'X21', 'X22', 'X23', 'X26', 'X29', 'X30', 'X31', 'X33', 'X35', 'X36', 'X37', 'X38', 'X39', 'X41', 'X42', 'X45', 'X46', 'X47', 'X49', 'X50', 'X53', 'X54', 'X55', 'X56')",,0.0,
40,"(0, 1, 2, 3, 4, 5, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 25, 28, 29, 30, 32, 34, 35, 36, 37, 38, 40, 41, 44, 45, 46, 48, 49, 52, 53, 54, 55)",[-0.13049343],-0.13049342884801574,"('X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X11', 'X12', 'X13', 'X14', 'X15', 'X16', 'X17', 'X18', 'X19', 'X20', 'X21', 'X22', 'X23', 'X26', 'X29', 'X30', 'X31', 'X33', 'X35', 'X36', 'X37', 'X38', 'X39', 'X41', 'X42', 'X45', 'X46', 'X47', 'X49', 'X50', 'X53', 'X54', 'X55', 'X56')",,0.0,
41,"(0, 1, 2, 3, 4, 5, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 25, 28, 29, 30, 32, 34, 35, 36, 37, 38, 40, 41, 44, 45, 46, 48, 49, 52, 53, 54, 55, 56)",[-0.24552816],-0.24552816220041018,"('X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X11', 'X12', 'X13', 'X14', 'X15', 'X16', 'X17', 'X18', 'X19', 'X20', 'X21', 'X22', 'X23', 'X26', 'X29', 'X30', 'X31', 'X33', 'X35', 'X36', 'X37', 'X38', 'X39', 'X41', 'X42', 'X45', 'X46', 'X47', 'X49', 'X50', 'X53', 'X54', 'X55', 'X56', 'X57')",,0.0,
42,"(0, 1, 2, 3, 4, 5, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 25, 28, 29, 30, 32, 34, 35, 36, 37, 38, 40, 41, 42, 44, 45, 46, 48, 49, 52, 53, 54, 55, 56)",[-0.24919846],-0.2491984591513663,"('X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X11', 'X12', 'X13', 'X14', 'X15', 'X16', 'X17', 'X18', 'X19', 'X20', 'X21', 'X22', 'X23', 'X26', 'X29', 'X30', 'X31', 'X33', 'X35', 'X36', 'X37', 'X38', 'X39', 'X41', 'X42', 'X43', 'X45', 'X46', 'X47', 'X49', 'X50', 'X53', 'X54', 'X55', 'X56', 'X57')",,0.0,
43,"(0, 1, 2, 3, 4, 5, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 25, 28, 29, 30, 32, 34, 35, 36, 37, 38, 40, 41, 42, 44, 45, 46, 48, 49, 52, 53, 54, 55, 56, 62)",[-0.31080481],-0.31080481234043766,"('X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X11', 'X12', 'X13', 'X14', 'X15', 'X16', 'X17', 'X18', 'X19', 'X20', 'X21', 'X22', 'X23', 'X26', 'X29', 'X30', 'X31', 'X33', 'X35', 'X36', 'X37', 'X38', 'X39', 'X41', 'X42', 'X43', 'X45', 'X46', 'X47', 'X49', 'X50', 'X53', 'X54', 'X55', 'X56', 'X57', 'X63')",,0.0,
44,"(0, 1, 2, 3, 4, 5, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 25, 28, 29, 30, 31, 32, 34, 35, 36, 37, 38, 40, 41, 42, 44, 45, 46, 48, 49, 52, 53, 54, 55, 56, 62)",[-0.20558724],-0.2055872413910491,"('X1', 'X2', 'X3', 'X4', 'X5', 'X6', 'X11', 'X12', 'X13', 'X14', 'X15', 'X16', 'X17', 'X18', 'X19', 'X20', 'X21', 'X22', 'X23', 'X26', 'X29', 'X30', 'X31', 'X32', 'X33', 'X35', 'X36', 'X37', 'X38', 'X39', 'X41', 'X42', 'X43', 'X45', 'X46', 'X47', 'X49', 'X50', 'X53', 'X54', 'X55', 'X56', 'X57', 'X63')",,0.0,
