,ytest,y_pred_lgb,y_pred_svr
6,6.04,6.912307693408086,6.476893524411608
8,3.92,6.912307693408086,5.731266658559192
13,7.11,6.912307693408086,6.257677707423845
11,2.33,6.912307693408086,5.6607528915607235
5,6.9,6.912307693408086,6.3528287148812845
32,5.71,6.912307693408086,6.980646881888563
23,7.04,6.912307693408086,6.686197776939446
31,6.33,6.912307693408086,7.204318663196525
12,2.47,6.912307693408086,6.013128427297724
18,12.2,6.912307693408086,6.842171073731846
