TN,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,
2.25,0.11811,0.20023,0.11986,0.19073,0.44928,0.61523,0.72403,0.67257,0.71652,0.7003,0.16269,0.10801,0.18475,0.14994,0.20855,0.20664,0.06783,0.04079,0.0836,0.05914,0.11695,0.09112,0.03879,0.49485,0.13604,0.71259,0.25994,0.16153,0.9387,0.32081,0.53973,0.16633,0.34581,0.4737,0.14056,0.20139,0.21666,0.2007,0.65804,0.18783,0.09317,0.16748,0.2823,0.49733,0.61913,0.22553,0.6259,0.55403,0.58844,0.30913,0.19673,0.57026,0.2372,0.6271,0.04752,0.58755,0.22738,0.78708,0.41079,0.26344,0.27358,0.19869,0.413,0
1.42,0.04724,0.04096,0,0,0.76087,0.71743,0.90422,0.56932,0.85435,0.84187,0.04404,0.00931,0,0.00865,0,0,0.01613,0.00209,0,0.00049,0,0,0.36938,0.94936,0.45765,0.90388,0.53969,0.31505,0.51341,0.02409,0.17952,0.04998,0.13671,0.27377,0.02048,0,0,0,1,0.49251,0.16602,0.43699,0.13194,0.39756,0.2248,0.48155,0.21027,0.42031,0.1741,0.10299,0.47924,0.52035,0.07994,0.19119,0.41996,0.96461,0.61198,0.93342,0.69945,0.46062,0.64684,0.45244,0.25291,0
2.23,0.19423,0.22981,0.24201,0.19024,0.56522,0.51703,0.75595,0.43363,0.73158,0.75452,0.21407,0.21043,0.20863,0.22664,0.21844,0.25115,0.1003,0.094,0.11116,0.10767,0.12687,0.14106,0.28599,0.31085,0.21694,0.29326,0.29136,0.31571,0.60676,0.50637,0.39992,0.54382,0.3111,0.27317,0.21727,0.23016,0.26191,0.25629,0.30707,0.24304,0.4424,0.29926,0.28126,0.28262,0.58059,0.32528,0.43525,0.28528,0.49965,0.34349,0.29109,0.2958,0.29798,0.49574,0.33115,0.39611,0.34116,0.3822,0.44937,0.46137,0.27997,0.40405,0.30778,0
1.68,0.16798,0.1661,0.09589,0.04534,0.69565,0.73347,0.90422,0.64602,0.8644,0.83785,0.16758,0.11856,0.07708,0.12053,0.07994,0.07392,0.07459,0.04461,0.03834,0.04486,0.03882,0.03196,0.42731,0.82852,0.51687,0.72846,0.58252,0.40126,0.45305,0.0874,0.14718,0.15569,0.11744,0.20554,0.13534,0.10191,0.09805,0.11059,0.83165,0.54383,0.2588,0.51869,0.1215,0.31408,0.23687,0.55326,0.16905,0.32166,0.15844,0.10411,0.54744,0.41115,0.08763,0.16774,0.47978,0.87541,0.66663,0.79998,0.73472,0.55442,0.6581,0.5393,0.21242,0
2.23,0.51706,0.5165,0.42808,0.17201,0.54348,0.68337,0.90909,0.69617,0.89286,0.85492,0.51865,0.46431,0.29619,0.46597,0.30352,0.30407,0.35227,0.29092,0.21382,0.29257,0.21037,0.20368,0.52331,0.57308,0.60386,0.40537,0.63679,0.59433,0.3602,0.25634,0.10804,0.4205,0.09576,0.10583,0.48273,0.38995,0.3915,0.43885,0.50545,0.61446,0.46944,0.67549,0.11359,0.17794,0.30163,0.68758,0.11568,0.16279,0.1616,0.1306,0.66673,0.22562,0.12367,0.15592,0.57572,0.66125,0.7402,0.50406,0.77678,0.73119,0.62454,0.71407,0.14388,0
3.09,0.32546,0.33333,0.21005,0.06259,0.59783,0.77355,0.95022,0.78466,0.9269,0.87048,0.33089,0.25512,0.14202,0.26298,0.15196,0.13062,0.18288,0.12083,0.08098,0.1243,0.08184,0.06646,0.45273,0.80452,0.72493,0.68355,0.79666,0.58356,0.42762,0.10106,0.06547,0.18634,0.04525,0.11011,0.28273,0.20659,0.19472,0.2282,0.79196,0.75918,0.28953,0.73898,0.05856,0.2233,0.23357,0.78281,0.08725,0.22783,0.08385,0.04518,0.77232,0.32171,0.03478,0.09732,0.50557,0.85684,0.83125,0.76305,0.88606,0.72235,0.81115,0.68279,0.12602,0
10.6,0.43438,0.5256,0.34018,0.35535,0.28623,0.71142,0.6737,0.9469,0.68973,0.62952,0.48502,0.37741,0.42564,0.42618,0.4539,0.42797,0.31253,0.21308,0.31956,0.24778,0.36594,0.2877,0.26321,0.63057,0.23749,0.65991,0.32201,0.22222,0.6337,0.21327,0.37217,0.20314,0.28105,0.37768,0.42972,0.49983,0.49537,0.50907,0.6919,0.26954,0.21611,0.25928,0.25091,0.43462,0.40427,0.29614,0.41372,0.45797,0.40301,0.25788,0.27916,0.50413,0.21436,0.41394,0.30632,0.71282,0.36795,0.74313,0.48526,0.34659,0.37028,0.31698,0.36254,0
1.7,0.65617,0.52901,0.37671,0.22178,0.88768,0.98597,0.9118,0.86136,0.84263,0.78163,0.59021,0.50217,0.38291,0.44637,0.34784,0.32759,0.43337,0.31882,0.3104,0.26929,0.25605,0.2181,0.88455,1,0.62315,0.55812,0.52915,0.42428,0.07464,0,0.10044,0.28142,0.14179,0.19047,0.51165,0.46551,0.41447,0.48947,0.80992,0.56428,0.54148,0.59241,0.20067,0.33114,0,0.53153,0.0583,0.27088,0.09297,0.14751,0.57075,0.39202,0.18098,0.04982,0.9045,1,0.75554,0.65315,0.69047,0.57775,0.67014,0.68114,0.27929,0
1.41,0.96719,0.87031,0.74429,0.6141,0.65942,0.81563,0.60931,0.79646,0.56585,0.54367,0.91865,0.84916,0.81567,0.80507,0.78156,0.79714,0.8746,0.75891,0.9536,0.69149,0.85247,0.83402,0.75464,0.65062,0.32371,0.33795,0.28913,0.2957,0.16732,0.19902,0.27836,0.49214,0.31342,0.29228,0.85663,0.92756,0.90058,0.97367,0.5016,0.29186,0.61755,0.34943,0.34168,0.36082,0.17265,0.31351,0.24297,0.31194,0.31019,0.33663,0.32112,0.37404,0.34507,0.25782,0.79174,0.73032,0.4722,0.43216,0.4467,0.43804,0.36256,0.49051,0.38941,0
4.8,0.70472,0.67804,0.57306,0.64268,0.5471,0.71543,0.4697,0.74041,0.43917,0.43926,0.69297,0.63191,0.75618,0.62111,0.73763,0.7585,0.55278,0.4699,0.76406,0.45583,0.72958,0.69987,0.60761,0.58762,0.18696,0.36644,0.18626,0.18658,0.28527,0.24512,0.44535,0.46099,0.44786,0.43051,0.64819,0.81976,0.81111,0.83879,0.48839,0.17116,0.53254,0.21056,0.4465,0.4748,0.25865,0.19206,0.42173,0.4398,0.48037,0.45086,0.1927,0.48073,0.43634,0.42791,0.65683,0.6745,0.3006,0.46304,0.31241,0.29866,0.23347,0.3217,0.5185,0
