TN,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,
8.51,0.35545,0.32067,0.28452,0.15967,0.63559,0.70713,0.90143,0.66277,0.83952,0.84387,0.33215,0.30952,0.21551,0.29716,0.21654,0.21243,0.19999,0.17087,0.10668,0.15645,0.09858,0.08394,0.40756,0.3169,0.58375,0.3082,0.54351,0.76294,0.49973,0.50932,0.20238,0.55935,0.20992,0.10095,0.31115,0.24306,0.23661,0.25456,0.31271,0.58779,0.56434,0.6957,0.25946,0.1244,0.52254,0.65062,0.25704,0.12155,0.31732,0.33504,0.64688,0.16253,0.37009,0.34771,0.44966,0.39617,0.68961,0.37471,0.67689,0.83628,0.52044,0.91939,0.15796,0
10.3,0.54028,0.52032,0.49355,0.2576,0.43785,0.49687,0.86606,0.47173,0.85936,1,0.52645,0.51003,0.33871,0.50299,0.35039,0.35801,0.37747,0.34838,0.20176,0.33506,0.19519,0.18049,0.30029,0.14916,0.52176,0.15127,0.52947,0.88593,0.61556,0.7331,0.24595,0.76036,0.21944,0.04446,0.51195,0.38801,0.3954,0.41729,0.15018,0.55122,0.68624,0.72853,0.24412,0,0.74533,0.69625,0.32358,0,0.43197,0.41645,0.66065,0,0.42349,0.47176,0.33762,0.19868,0.63348,0.19338,0.66442,0.92496,0.40992,1,0.08168,0
3.33,0.41588,0.40636,0.38516,0.36324,0.50565,0.57572,0.62227,0.54776,0.5591,0.50065,0.40743,0.39599,0.37783,0.39184,0.37847,0.3721,0.26248,0.23948,0.22338,0.23143,0.21673,0.19316,0.29199,0.17852,0.17247,0.19583,0.20907,0.38786,0.62495,0.68904,0.63065,0.69901,0.54479,0.3632,0.39761,0.38429,0.37895,0.38453,0.18686,0.19741,0.6271,0.28451,0.52527,0.2877,0.71494,0.29157,0.63913,0.31098,0.65881,0.67468,0.25897,0.26164,0.65959,0.67612,0.32877,0.23509,0.24821,0.24673,0.31744,0.5014,0.19815,0.50888,0.38011,0
13.4,0.41351,0.34629,0.31871,0.45441,0.69209,0.70213,0.47856,0.61598,0.33736,0.12387,0.37182,0.35213,0.442,0.32784,0.41622,0.39586,0.23385,0.20537,0.26938,0.17945,0.23743,0.20209,0.51342,0.32585,0.05742,0.25643,0.05627,0.14227,0.3944,0.49906,0.85383,0.62118,0.84142,0.68541,0.34841,0.41378,0.38275,0.3874,0.29239,0.05193,0.67605,0.0952,0.83201,0.63168,0.47043,0.09505,0.75886,0.63228,0.72647,0.90214,0.08088,0.57708,0.91353,0.69348,0.55619,0.40603,0.08801,0.31689,0.09494,0.20839,0.10004,0.25108,0.7217,0
7.39,0.4064,0.38163,0.31935,0.19971,0.56215,0.69337,0.87133,0.69201,0.82744,0.80645,0.38911,0.35004,0.25875,0.34319,0.26396,0.25028,0.24712,0.2034,0.13706,0.19145,0.13004,0.10674,0.34951,0.31239,0.51867,0.33894,0.5075,0.69138,0.56121,0.51455,0.24824,0.52449,0.23489,0.13891,0.35836,0.29138,0.28005,0.29914,0.32518,0.53638,0.50222,0.62419,0.26839,0.15504,0.55237,0.59832,0.31086,0.16992,0.34844,0.34388,0.58877,0.19972,0.36656,0.38699,0.38955,0.39118,0.6306,0.40816,0.64451,0.78049,0.49643,0.83023,0.1786,0
1.81,0.33175,0.35689,0.27226,0.21611,0.46328,0.70588,0.79834,0.77973,0.77394,0.66839,0.34283,0.29323,0.2488,0.30539,0.26583,0.2395,0.20582,0.1583,0.12784,0.16208,0.13191,0.10035,0.18108,0.30806,0.36601,0.44901,0.42814,0.51596,0.75656,0.51961,0.38133,0.40967,0.29703,0.25318,0.31172,0.27725,0.26592,0.27587,0.37599,0.41891,0.30983,0.45245,0.28536,0.25148,0.63813,0.47531,0.47158,0.32336,0.4348,0.35565,0.45222,0.32156,0.34355,0.50063,0.208,0.38637,0.47769,0.52293,0.56846,0.6285,0.4429,0.5924,0.23595,0
1.23,0.39218,0.36926,0.3,0.18524,0.5678,0.71589,0.88488,0.7232,0.84124,0.80645,0.37589,0.3325,0.24434,0.32672,0.25023,0.2337,0.23566,0.18941,0.12666,0.17849,0.1204,0.09661,0.34698,0.33917,0.54658,0.376,0.53376,0.69689,0.56395,0.48407,0.22792,0.48415,0.2165,0.13583,0.34243,0.2775,0.26445,0.28375,0.35692,0.56505,0.4649,0.64155,0.25184,0.16449,0.52978,0.61604,0.29505,0.18363,0.32369,0.31333,0.61027,0.22109,0.33792,0.3654,0.3869,0.42058,0.65632,0.44767,0.66825,0.7849,0.53006,0.82988,0.17455,0
3.5,0.47156,0.44435,0.35032,0.21756,0.51695,0.70213,0.88488,0.73684,0.85677,0.82065,0.4532,0.39307,0.29032,0.38772,0.29766,0.27376,0.30537,0.24112,0.16153,0.22799,0.15376,0.12174,0.3394,0.33991,0.55219,0.382,0.54185,0.7026,0.57219,0.48324,0.22395,0.47778,0.21104,0.13267,0.40785,0.33176,0.31295,0.33691,0.3602,0.57254,0.45517,0.64748,0.24542,0.16211,0.53258,0.62325,0.29404,0.18342,0.32085,0.30629,0.61724,0.22121,0.32992,0.36441,0.37896,0.42139,0.66142,0.45398,0.67542,0.78945,0.53628,0.83086,0.16987,0
3.68,0.49526,0.45318,0.37742,0.25856,0.5452,0.67459,0.83597,0.67446,0.79206,0.76516,0.46846,0.41896,0.32636,0.40719,0.3273,0.30884,0.32067,0.26428,0.19045,0.24506,0.17756,0.14622,0.38289,0.312,0.46436,0.31721,0.44638,0.628,0.52552,0.515,0.29101,0.549,0.28179,0.17632,0.42833,0.36026,0.34184,0.36502,0.31451,0.47444,0.54192,0.56257,0.31653,0.18709,0.53777,0.53496,0.33608,0.1944,0.37573,0.39325,0.526,0.21929,0.41872,0.40471,0.42426,0.39075,0.57866,0.38457,0.58655,0.72821,0.45226,0.78904,0.22056,0
1.14,0.11493,0.15813,0.10968,0.26001,0.58192,0.79224,0.59217,0.83236,0.50129,0.22581,0.1353,0.11153,0.21723,0.12687,0.22402,0.19503,0.06336,0.04593,0.09046,0.0515,0.0981,0.06639,0.10837,0.40088,0,0.63975,0.09001,0.0394,0.84971,0.41849,1,0.24153,0.7618,0.89807,0.124,0.19871,0.18452,0.17401,0.51601,0.04669,0.12103,0.01112,0.67359,0.84868,0.59841,0.0697,1,0.99739,0.78784,0.69522,0.04467,0.89992,0.6416,0.83336,0.12614,0.48621,0,0.7049,0.14824,0.06112,0.14924,0,0.73815,0
3.16,0.25237,0.24205,0.20452,0.3261,0.64124,0.75344,0.57637,0.73099,0.46506,0.23871,0.24262,0.22139,0.30405,0.21744,0.29641,0.27348,0.13237,0.10851,0.15357,0.10256,0.14609,0.11385,0.34179,0.36069,0.06223,0.40796,0.09573,0.12857,0.56959,0.46049,0.84283,0.45076,0.74927,0.71009,0.22582,0.28494,0.26445,0.26262,0.38347,0.07827,0.43236,0.09046,0.71408,0.66866,0.51378,0.11205,0.79693,0.72237,0.7045,0.76061,0.09469,0.66304,0.74872,0.70658,0.38147,0.4438,0.09512,0.48102,0.15701,0.18974,0.15175,0.19026,0.67873,0
1.99,0.15166,0.08657,0.05935,0.10227,0.89831,0.92866,0.86155,0.82651,0.71355,0.5471,0.10987,0.0919,0.11565,0.06737,0.09672,0.08315,0.05222,0.03625,0.04733,0.02463,0.03569,0.02365,0.75043,0.82632,0.45027,0.70265,0.32198,0.26645,0.18603,0.09191,0.30287,0.19311,0.39982,0.49872,0.0876,0.1053,0.08203,0.09255,0.76671,0.3919,0.42101,0.36433,0.5001,0.69699,0.06609,0.30425,0.25461,0.66069,0.21872,0.36542,0.35453,0.79297,0.46697,0.20104,0.78124,0.87061,0.56476,0.76068,0.4552,0.36568,0.56951,0.54034,0.56454,0
6.01,0.30213,0.21025,0.14581,0.1259,0.86158,0.9199,0.92024,0.83821,0.79206,0.65677,0.24568,0.20092,0.17605,0.16991,0.15569,0.1337,0.13645,0.09575,0.08141,0.07397,0.06418,0.04483,0.72479,0.73048,0.63538,0.60983,0.475,0.47706,0.20693,0.15087,0.16958,0.26569,0.25906,0.28374,0.20165,0.1836,0.15015,0.17311,0.67233,0.56912,0.47203,0.57146,0.37204,0.4686,0.12076,0.4856,0.15176,0.42296,0.15711,0.27047,0.54341,0.56465,0.3744,0.14992,0.75774,0.79309,0.73408,0.67766,0.61419,0.59148,0.67901,0.76973,0.38676,0
17.5,0.50711,0.38251,0.38258,0.45876,0.79944,0.6771,0.53123,0.50292,0.36497,0.24,0.43286,0.42648,0.4722,0.38024,0.43183,0.42569,0.28962,0.27146,0.30907,0.22126,0.25426,0.23269,0.68879,0.31778,0.12799,0.15233,0.08114,0.22934,0.23692,0.50831,0.70797,0.75887,0.78178,0.5484,0.41069,0.44574,0.41417,0.42821,0.23803,0.099,0.89255,0.17775,0.81875,0.51006,0.41167,0.14765,0.59791,0.46073,0.63757,0.90085,0.14091,0.43589,0.94759,0.58465,0.72442,0.39714,0.18866,0.19466,0.13447,0.3208,0.13049,0.42627,0.647,0
3.41,0.41706,0.32951,0.24774,0.31114,0.75424,0.84355,0.70429,0.79337,0.57722,0.36516,0.36368,0.30744,0.34111,0.27957,0.31763,0.28343,0.2275,0.17086,0.19691,0.14332,0.16729,0.12425,0.59834,0.54708,0.25939,0.47547,0.20716,0.2355,0.31568,0.28504,0.50397,0.38419,0.54766,0.53984,0.31257,0.33622,0.29291,0.31167,0.51256,0.23546,0.51011,0.24908,0.59521,0.60626,0.27079,0.22379,0.45305,0.59697,0.42136,0.5625,0.23691,0.63398,0.61787,0.40626,0.63889,0.63076,0.35685,0.5494,0.31495,0.32837,0.34415,0.43012,0.58172,0
1.92,0.15166,0.13163,0.08258,0.16932,0.75424,0.8836,0.75696,0.85575,0.63762,0.41419,0.13581,0.10693,0.16335,0.09993,0.15601,0.13149,0.06574,0.04383,0.0698,0.03847,0.06335,0.04075,0.44554,0.66347,0.22547,0.72649,0.2163,0.14589,0.46096,0.1963,0.55003,0.17554,0.53406,0.67905,0.11234,0.15238,0.12969,0.13301,0.69385,0.22576,0.24239,0.18418,0.54974,0.7787,0.26255,0.1899,0.52952,0.83602,0.41606,0.47479,0.20182,0.87129,0.5064,0.42867,0.48833,0.73603,0.31562,0.78131,0.32687,0.21328,0.3878,0.2706,0.63024,0
2.7,0.30687,0.29152,0.25548,0.25277,0.61299,0.71214,0.72536,0.68616,0.64452,0.53677,0.29451,0.2736,0.26767,0.26796,0.26646,0.25331,0.17001,0.14384,0.13815,0.13572,0.13137,0.10783,0.34459,0.30954,0.24729,0.33834,0.26307,0.37499,0.56655,0.51787,0.51995,0.52516,0.46982,0.37591,0.2773,0.27255,0.26086,0.26781,0.32342,0.26425,0.50019,0.31648,0.47165,0.35782,0.55719,0.31741,0.53338,0.38611,0.52204,0.54672,0.30095,0.37265,0.55234,0.54305,0.3844,0.38801,0.34231,0.40751,0.38579,0.48777,0.304,0.51076,0.3908,0
12.2,0.47986,0.39664,0.39226,0.43608,0.68927,0.62954,0.54929,0.50487,0.41933,0.32,0.4293,0.42314,0.44818,0.39184,0.42215,0.41685,0.2853,0.26678,0.28551,0.23116,0.24899,0.2273,0.53975,0.25688,0.13252,0.15662,0.11458,0.27575,0.36947,0.58212,0.69964,0.75279,0.7097,0.48696,0.41297,0.43236,0.4108,0.42123,0.20856,0.12152,0.80748,0.20461,0.72324,0.42966,0.52467,0.18744,0.6267,0.40653,0.66098,0.83648,0.17114,0.36878,0.85836,0.63033,0.58208,0.32836,0.19486,0.19987,0.18546,0.37667,0.14163,0.44672,0.55557,0
4.96,0.41825,0.37721,0.21871,0.1616,0.60452,0.90113,0.9383,0.98635,0.89129,0.7071,0.39166,0.28906,0.23507,0.28293,0.23775,0.18536,0.25002,0.15657,0.12004,0.14336,0.11092,0.06983,0.40663,0.66043,0.67796,0.75287,0.62733,0.56207,0.50069,0.19846,0.14459,0.15657,0.1582,0.21971,0.31542,0.27304,0.22944,0.25797,0.70498,0.68163,0.20469,0.63842,0.21427,0.38182,0.28086,0.61157,0.21027,0.42824,0.15977,0.14375,0.64789,0.54189,0.19377,0.20718,0.44871,0.73338,0.76932,0.80383,0.74759,0.67073,0.77317,0.71184,0.25039,0
3.34,0.18365,0.15459,0.1271,0.28172,0.75706,0.83104,0.60196,0.77193,0.45902,0.20258,0.16277,0.14703,0.25257,0.13548,0.23682,0.21492,0.08156,0.06462,0.11643,0.05627,0.10409,0.07655,0.47608,0.5108,0.04969,0.51109,0.05685,0.04347,0.4306,0.31562,0.87189,0.35107,0.83996,0.88829,0.14704,0.22324,0.19886,0.19656,0.51094,0.0488,0.41523,0.03902,0.82253,0.88991,0.34275,0.05215,0.78327,0.9311,0.66658,0.80251,0.04741,0.88895,0.81429,0.64676,0.51905,0.59624,0.0765,0.58439,0.09588,0.06727,0.15053,0.10734,0.84624,0
2.04,0.20379,0.13074,0.08323,0.14858,0.88136,0.93742,0.82242,0.85185,0.67386,0.47097,0.15768,0.12573,0.16369,0.09993,0.14228,0.11989,0.07927,0.05271,0.07272,0.03851,0.05688,0.03688,0.73096,0.82736,0.37185,0.71717,0.26542,0.2009,0.20187,0.09131,0.37543,0.18235,0.46682,0.58973,0.12486,0.15238,0.12062,0.13319,0.77425,0.32188,0.40102,0.28908,0.55409,0.77582,0.07226,0.2426,0.31791,0.75028,0.2645,0.41928,0.2855,0.86549,0.51265,0.24489,0.76341,0.87143,0.48396,0.77328,0.38866,0.28522,0.50644,0.44722,0.63185,0
16,0.51185,0.41343,0.33677,0.42547,0.71186,0.77096,0.58616,0.70955,0.4547,0.23742,0.4527,0.3985,0.4499,0.36677,0.42122,0.38702,0.30766,0.24729,0.29166,0.21048,0.2503,0.19897,0.57984,0.43856,0.17281,0.35577,0.13971,0.20686,0.33242,0.38137,0.63008,0.50594,0.66079,0.58083,0.40159,0.43831,0.39203,0.41013,0.39866,0.15509,0.60879,0.1891,0.68953,0.59254,0.35282,0.17194,0.56016,0.58104,0.5388,0.7044,0.17244,0.57931,0.7448,0.51428,0.62107,0.52488,0.24866,0.42622,0.22223,0.29275,0.233,0.3758,0.62717,0
5.35,0.76777,0.67668,0.55613,0.40907,0.48023,0.61577,0.77427,0.62768,0.74116,0.72,0.71414,0.63074,0.51235,0.60554,0.50359,0.47155,0.59725,0.49407,0.37592,0.44713,0.34104,0.2837,0.44376,0.31011,0.41908,0.27747,0.38587,0.57658,0.46276,0.51721,0.33033,0.59557,0.33488,0.20973,0.64448,0.55723,0.5194,0.55693,0.29438,0.41695,0.61598,0.51195,0.37611,0.215,0.5132,0.47719,0.35123,0.2072,0.40153,0.45599,0.47008,0.22885,0.48873,0.41602,0.48652,0.38864,0.53333,0.34061,0.52506,0.68366,0.40482,0.76666,0.26609,0
6.72,0.76896,0.75972,0.59226,0.59383,0.21751,0.54693,0.48683,0.70175,0.4918,0.29806,0.76246,0.65455,0.64413,0.66168,0.65242,0.59282,0.65409,0.52122,0.51584,0.51415,0.50931,0.40695,0.24021,0.25247,0.1718,0.32977,0.22271,0.32733,0.6849,0.58776,0.63174,0.53475,0.52474,0.42616,0.68743,0.67567,0.6318,0.65252,0.28973,0.20547,0.45296,0.2522,0.49643,0.37531,0.66119,0.27303,0.65611,0.42819,0.62012,0.59757,0.24534,0.38451,0.57818,0.65276,0.27298,0.32325,0.24733,0.39825,0.33516,0.43576,0.24282,0.41765,0.41293,0
5.63,0.5154,0.5053,0.32129,0.29137,0.42655,0.80476,0.79759,0.95906,0.7843,0.56516,0.50712,0.38972,0.35553,0.39671,0.36693,0.30359,0.35714,0.23969,0.21488,0.23349,0.21019,0.14179,0.27484,0.48773,0.40774,0.62725,0.43328,0.42166,0.64452,0.33589,0.34075,0.25154,0.29267,0.3314,0.4252,0.39594,0.35027,0.37522,0.55497,0.44088,0.21893,0.42426,0.30221,0.39999,0.44814,0.43704,0.40849,0.47426,0.33763,0.2943,0.43747,0.51232,0.30591,0.3929,0.31042,0.57383,0.52167,0.69358,0.5736,0.53642,0.53393,0.52993,0.31386,0
4.58,0.67654,0.70053,0.55161,0.6136,0.18644,0.52816,0.39729,0.69396,0.39862,0.16387,0.68871,0.59566,0.63143,0.61302,0.64431,0.58674,0.55755,0.44726,0.48406,0.45579,0.4933,0.39524,0.16899,0.21532,0.09384,0.32603,0.16734,0.25707,0.77165,0.637,0.77457,0.53897,0.61151,0.51086,0.62827,0.6499,0.61303,0.62263,0.26868,0.13639,0.41865,0.1747,0.55622,0.43146,0.73587,0.21002,0.79562,0.50388,0.72985,0.67393,0.17547,0.43111,0.63418,0.76698,0.19454,0.27959,0.14094,0.39419,0.26123,0.35449,0.17484,0.30686,0.47354,0
6.78,0.75355,0.64929,0.53806,0.42451,0.5339,0.63579,0.74116,0.62183,0.6868,0.64258,0.69227,0.61404,0.51922,0.58346,0.5039,0.47265,0.5705,0.47414,0.3822,0.42193,0.34101,0.2846,0.4848,0.32552,0.37991,0.27265,0.3392,0.51704,0.42206,0.49944,0.36741,0.60137,0.3813,0.25237,0.62429,0.55451,0.51371,0.54995,0.30004,0.3707,0.64309,0.46022,0.42552,0.25867,0.48231,0.42394,0.37048,0.244,0.41813,0.49814,0.41933,0.26442,0.53578,0.42325,0.52776,0.40567,0.49254,0.33521,0.47456,0.62951,0.37535,0.7215,0.31468,0
5.94,0.59242,0.56979,0.42129,0.42836,0.40395,0.69212,0.63281,0.79922,0.60224,0.39871,0.57731,0.48162,0.47529,0.48204,0.47832,0.42486,0.43176,0.32652,0.32392,0.31437,0.31262,0.23646,0.29821,0.35297,0.23719,0.42741,0.26722,0.33163,0.6179,0.46885,0.53367,0.43105,0.46452,0.42141,0.50853,0.5005,0.45825,0.47852,0.38885,0.26223,0.39149,0.28835,0.45682,0.41662,0.54053,0.30086,0.55833,0.46738,0.51168,0.50787,0.28582,0.45481,0.50725,0.54339,0.33541,0.43551,0.33002,0.50101,0.39085,0.44055,0.32639,0.44338,0.41225,0
6.09,0.79028,0.66608,0.54903,0.39363,0.5678,0.65332,0.81264,0.62573,0.75841,0.7471,0.7177,0.63409,0.50789,0.59693,0.48986,0.45967,0.60338,0.49955,0.37229,0.43723,0.32661,0.27222,0.5268,0.34777,0.46803,0.27586,0.40145,0.59874,0.38167,0.47455,0.28798,0.5975,0.3205,0.19497,0.64334,0.55104,0.5078,0.55048,0.31311,0.44858,0.66209,0.54902,0.38188,0.2193,0.44601,0.49597,0.295,0.193,0.35808,0.44429,0.4989,0.23195,0.49465,0.36206,0.56938,0.4299,0.58225,0.33881,0.54131,0.70311,0.4347,0.82147,0.27134,0
8.59,0.78318,0.69788,0.53161,0.32754,0.44915,0.6796,0.91121,0.74854,0.90768,0.88903,0.73296,0.6203,0.45882,0.6003,0.45835,0.41436,0.62096,0.48319,0.31923,0.44086,0.29204,0.22957,0.42377,0.37135,0.60816,0.36816,0.55877,0.73465,0.48305,0.4491,0.18651,0.49253,0.19988,0.11546,0.6442,0.52453,0.48081,0.52649,0.36981,0.60815,0.51341,0.6934,0.25429,0.16149,0.46866,0.64713,0.23964,0.16153,0.28383,0.30204,0.65194,0.21571,0.34296,0.31469,0.46623,0.45516,0.71088,0.43939,0.69023,0.81461,0.56254,0.89539,0.17435,0
