TN,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,
5.62,0.30386,0.17919,0.24209,0.54654,0.9949,0.68293,0.31233,0.15311,0.21368,0.28534,0.23875,0.27423,0.47578,0.21142,0.44148,0.48518,0.12911,0.14423,0.27581,0.10714,0.21861,0.26916,0.99098,0.50868,0,0.10644,0,0,0.00628,0.32234,1,0.8338,1,1,0.24172,0.41277,0.41588,0.39862,0.30936,0,0.89647,0,1,1,0.15584,0,1,1,1,1,0,1,1,0.97989,0.99235,0.59436,0,0.13678,0,0,0,0,1,0
1.32,0.09968,0.12283,0.05915,0.05959,0.54592,0.70122,0.81856,0.60287,0.79701,0.762,0.11213,0.07889,0.02559,0.0902,0.05551,0.04688,0.04984,0.03122,0.01583,0.03608,0.02448,0.01808,0.10027,0.57326,0.29679,0.80134,0.42072,0.28022,0.86159,0.26826,0.34021,0.12904,0.2036,0.36343,0.09392,0.04745,0.05409,0.05263,0.68084,0.36498,0.08336,0.32769,0.1819,0.4403,0.45572,0.40547,0.44418,0.5298,0.38063,0.19821,0.37309,0.59269,0.15966,0.46842,0.11629,0.65531,0.43248,0.84291,0.59044,0.40757,0.45476,0.32899,0.26267,0
2.42,0.33119,0.41763,0.26685,0.03519,0.2398,0.67988,0.94806,0.85646,0.97293,0.88955,0.37757,0.30053,0.07176,0.34038,0.12478,0.09465,0.22769,0.16329,0.0449,0.19168,0.05862,0.04887,0.07679,0.50279,0.76504,0.71883,0.96086,0.79033,0.89294,0.32752,0.06265,0.18946,0.00751,0.05568,0.34058,0.15626,0.16368,0.189,0.60397,0.87278,0.10926,0.8822,0,0.14667,0.50771,1,0.15319,0.20535,0.14097,0.03175,0.93161,0.28594,0,0.22387,0.08944,0.58866,0.85463,0.77277,0.97989,0.86947,0.79701,0.70994,0.03142,0
4.21,0.22347,0.1604,0.10041,0.0227,0.80612,0.84451,0.9169,0.58373,0.86182,0.82446,0.19069,0.15928,0.03108,0.12967,0.03873,0.0314,0.09726,0.07021,0.02304,0.05632,0.01704,0.01498,0.64447,0.83304,0.63788,0.68654,0.61227,0.48611,0.27679,0.08984,0.10996,0.21436,0.10521,0.19027,0.15966,0.06101,0.05093,0.07297,0.76054,0.62379,0.37328,0.64019,0.14608,0.3429,0.10647,0.62861,0.09648,0.33136,0.12382,0.12196,0.64001,0.47274,0.13741,0.11012,0.68157,0.87595,0.76079,0.74447,0.75813,0.62569,0.68604,0.66535,0.20351,0
3.79,0.29421,0.26445,0.15543,0.021,0.66327,0.85671,0.94945,0.73684,0.91524,0.85273,0.27918,0.22239,0.04982,0.2086,0.06842,0.04777,0.15612,0.1077,0.03268,0.09985,0.03031,0.02366,0.4881,0.80227,0.77716,0.77071,0.79501,0.61892,0.42116,0.10824,0.05874,0.15095,0.04569,0.12038,0.23678,0.10132,0.08922,0.11872,0.78541,0.78698,0.26667,0.79468,0.07598,0.27289,0.17552,0.81018,0.0669,0.28158,0.08149,0.06062,0.80929,0.42121,0.06503,0.08854,0.52961,0.85168,0.86296,0.81723,0.88503,0.7416,0.80443,0.72781,0.12928,0
4.87,0.40193,0.37283,0.18294,0.01759,0.62245,1,1,1,0.97293,0.86982,0.38749,0.28775,0.0777,0.27555,0.09811,0.05396,0.24223,0.1491,0.04654,0.13938,0.04301,0.02695,0.51284,1,1,1,1,0.7,0.39723,0,0,0,0,0.08698,0.31686,0.14984,0.12048,0.16537,1,1,0.18709,0.96937,0.03661,0.28753,0.09365,0.98045,0,0.30165,0,0,1,0.48339,0.00994,0,0.55418,1,1,1,1,0.80481,1,0.78605,0.10434,0
24.4,0.58682,0.43208,0.52682,0.60386,1,0.58841,0.36427,0,0.26638,0.35503,0.50648,0.56198,0.60238,0.48062,0.56024,0.62141,0.35597,0.4024,0.47411,0.32362,0.38123,0.49311,1,0.41359,0.10468,0,0.08494,0.13458,0,0.41117,0.65051,1,0.6667,0.58836,0.51755,0.57403,0.58553,0.59569,0.20802,0.09382,1,0.1353,0.6957,0.60707,0.21284,0.12024,0.62564,0.56694,0.70186,0.72545,0.11641,0.59033,0.74105,0.66862,1,0.49953,0.17431,0,0.15558,0.21557,0.10938,0.23885,0.64198,0
1.92,0.57235,0.50867,0.3315,0.16913,0.68367,0.9939,0.8885,0.93301,0.84972,0.76529,0.54005,0.44853,0.24817,0.4179,0.25344,0.21981,0.38927,0.28297,0.17286,0.25563,0.15466,0.1303,0.65687,0.8549,0.59116,0.70353,0.56603,0.43797,0.266,0.07714,0.13082,0.20117,0.12461,0.22193,0.46911,0.31645,0.28521,0.33732,0.7802,0.57733,0.37082,0.58638,0.16508,0.37642,0.09373,0.57551,0.11688,0.36672,0.13973,0.13748,0.58843,0.50933,0.15323,0.125,0.69329,0.89291,0.72305,0.75942,0.72137,0.57931,0.65555,0.62473,0.22872,0
3.84,0.06431,0.09393,0.07565,0.07094,0.53571,0.59756,0.78947,0.44976,0.76852,0.75674,0.08009,0.07137,0.02468,0.08457,0.05551,0.06103,0.03352,0.02786,0.01266,0.03517,0.02342,0.02469,0.01933,0.35517,0.21745,0.54786,0.35101,0.28239,0.97237,0.47206,0.43921,0.33029,0.25556,0.36096,0.07909,0.0396,0.05831,0.04964,0.44386,0.29094,0.16842,0.28262,0.22141,0.38866,0.63569,0.3622,0.56919,0.4685,0.52343,0.27106,0.31676,0.48899,0.22118,0.63428,0.02275,0.43803,0.3341,0.61713,0.51774,0.41017,0.34545,0.30483,0.27178,0
3.82,0.10611,0.10405,0.04539,0.1277,0.63265,0.7439,0.73823,0.58852,0.70228,0.67653,0.10526,0.07438,0.08227,0.074,0.10155,0.09553,0.04725,0.02897,0.03762,0.02864,0.0436,0.03303,0.24161,0.67513,0.16956,0.81481,0.24869,0.12768,0.6853,0.19158,0.51594,0.11958,0.35936,0.60294,0.08453,0.08705,0.08816,0.08283,0.74053,0.2131,0.13971,0.16933,0.33863,0.67947,0.33511,0.221,0.60118,0.77053,0.52238,0.33554,0.20605,0.83136,0.30257,0.58851,0.27335,0.74626,0.26936,0.85408,0.3965,0.2055,0.30499,0.17425,0.45715,0
5.7,0.48553,0.48699,0.48006,0.45914,0.48469,0.5,0.49723,0.3445,0.47507,0.50033,0.48741,0.48911,0.45704,0.48344,0.46687,0.49359,0.33321,0.32586,0.32516,0.3257,0.32447,0.3655,0.42644,0.33049,0.13839,0.20827,0.18505,0.20082,0.48269,0.49942,0.57536,0.69436,0.44986,0.46938,0.48838,0.47413,0.49737,0.50179,0.26591,0.16406,0.56519,0.19151,0.43993,0.48089,0.46159,0.2165,0.62938,0.49724,0.65537,0.4921,0.19225,0.50926,0.46765,0.69538,0.4675,0.41127,0.22481,0.25922,0.31068,0.30749,0.19307,0.26867,0.44424,0
4.7,0.35531,0.30347,0.18707,0.06413,0.71939,0.90244,0.92313,0.75598,0.88034,0.81788,0.32876,0.26822,0.10192,0.24383,0.11274,0.09155,0.1944,0.13753,0.06318,0.12252,0.0558,0.04575,0.59913,0.84689,0.66815,0.73786,0.65378,0.50554,0.31703,0.08176,0.09755,0.17513,0.08952,0.17858,0.28028,0.15162,0.13347,0.16776,0.79271,0.66024,0.32988,0.66856,0.12719,0.33549,0.11687,0.66457,0.09022,0.33168,0.11037,0.10282,0.67447,0.47612,0.11514,0.10238,0.63831,0.88672,0.78427,0.78922,0.78939,0.64371,0.72054,0.67099,0.18754,0
2.7,0,0,0,0.06754,0.66327,0.64329,0.76593,0.40191,0.7265,0.72452,0,0,0.00366,0,0.02496,0.03406,0,0,0,0,0.00661,0.00784,0.09449,0.44306,0.12988,0.61361,0.23352,0.15291,0.86925,0.38236,0.59316,0.27342,0.37866,0.55184,0,0,0.01405,0,0.52167,0.18691,0.16732,0.16011,0.34163,0.58079,0.53512,0.22376,0.71567,0.67313,0.64188,0.37306,0.19414,0.69216,0.32458,0.74151,0.10971,0.52959,0.21229,0.67871,0.37685,0.24184,0.25037,0.16776,0.4248,0
10.7,0.46302,0.4422,0.37552,0.20091,0.57143,0.68902,0.80263,0.55981,0.77707,0.74951,0.45309,0.42149,0.24269,0.40803,0.25775,0.25874,0.30111,0.26271,0.16272,0.25346,0.15678,0.16143,0.4958,0.50623,0.41303,0.38875,0.44016,0.42555,0.41366,0.32449,0.23622,0.48444,0.19104,0.2308,0.42857,0.29575,0.29996,0.32955,0.44532,0.42796,0.46985,0.47566,0.20985,0.30544,0.31735,0.48934,0.25515,0.30245,0.2995,0.23405,0.46927,0.3738,0.22985,0.31427,0.53728,0.59199,0.55958,0.45829,0.60947,0.56693,0.46347,0.56055,0.23107,0
4.4,0.47428,0.47832,0.37139,0.10272,0.47959,0.71951,0.92729,0.69378,0.91809,0.86128,0.4775,0.42449,0.16682,0.42354,0.19406,0.18089,0.32339,0.2653,0.10754,0.26537,0.10769,0.10535,0.41466,0.53881,0.68294,0.48808,0.72922,0.68199,0.49478,0.29654,0.09176,0.38529,0.0645,0.09391,0.44291,0.24545,0.24693,0.28648,0.51059,0.7084,0.37485,0.77455,0.08588,0.18932,0.33051,0.79936,0.11498,0.18972,0.15979,0.10836,0.76943,0.27997,0.10347,0.18149,0.45548,0.62312,0.79547,0.55913,0.8424,0.79121,0.67312,0.75609,0.10547,0
3.02,0.71704,0.75578,0.6575,0.20034,0.27041,0.54573,0.91274,0.61722,0.93234,0.88494,0.73913,0.69421,0.31444,0.70543,0.35069,0.34896,0.6177,0.55752,0.23551,0.5711,0.23919,0.25436,0.38641,0.39063,0.65189,0.3133,0.70816,0.75268,0.52417,0.43447,0.10411,0.56707,0.07108,0.06806,0.71527,0.42918,0.44784,0.50269,0.34834,0.68285,0.47136,0.79545,0.08909,0.13244,0.43441,0.82075,0.13329,0.12351,0.20628,0.13826,0.77293,0.18748,0.12918,0.23444,0.42648,0.47567,0.77176,0.37768,0.82807,0.84321,0.60591,0.80402,0.08379,0
2.53,0.94695,0.94075,0.81018,0.27128,0.34694,0.64329,0.92521,0.69856,0.93447,0.87574,0.94584,0.88505,0.43693,0.87385,0.45955,0.45334,0.91439,0.82302,0.37047,0.79972,0.35419,0.37272,0.52985,0.46207,0.67997,0.31055,0.68692,0.73068,0.38102,0.36441,0.09291,0.57021,0.07802,0.07573,0.9041,0.57046,0.57569,0.65431,0.38427,0.68379,0.53619,0.79968,0.10975,0.15553,0.33126,0.79641,0.09641,0.13047,0.17814,0.14485,0.76644,0.20968,0.14856,0.18288,0.57096,0.54866,0.79323,0.37468,0.81326,0.82741,0.61835,0.82958,0.10619,0
4.66,0.99839,0.93353,0.88308,0.37628,0.53571,0.57927,0.81925,0.42105,0.79915,0.78895,0.96644,0.94891,0.53611,0.90768,0.53701,0.5586,0.94961,0.92226,0.49426,0.8537,0.44933,0.50895,0.66387,0.42547,0.52583,0.18463,0.50461,0.58951,0.25995,0.39941,0.16405,0.72522,0.15418,0.13403,0.94365,0.64609,0.65753,0.73355,0.30396,0.51415,0.68786,0.63191,0.19285,0.19984,0.30711,0.611,0.15132,0.15908,0.25236,0.23311,0.58944,0.22717,0.24437,0.24127,0.69989,0.51172,0.66692,0.23148,0.66908,0.71734,0.49019,0.75333,0.17409,0
1.56,0.86334,0.90029,0.74415,1,0.22449,0.6311,0,0.79426,0,0,0.88482,0.80992,1,0.8203,1,1,0.81932,0.71291,1,0.72105,1,1,0.42355,0.45365,0.05511,0.37059,0.10283,0.06986,0.48565,0.3723,0.78863,0.50372,0.61832,0.74744,0.84083,1,1,1,0.40906,0.08137,0.4497,0.07069,0.5939,0.75966,0.37765,0.09977,0.85768,0.81076,0.81872,0.61675,0.0856,0.81797,0.58534,0.86585,0.46455,0.54025,0.09528,0.43921,0.18533,0.11717,0.11452,0.08291,0.65849,0
3.31,0.97106,1,1,0.24234,0.21429,0.26829,0.97091,0.23445,1,1,0.98856,1,0.42048,1,0.45525,0.49182,0.97934,1,0.35015,1,0.34462,0.41505,0.45929,0.26682,0.76864,0.10598,0.79748,1,0.44956,0.57506,0.06148,0.83447,0.04503,0,1,0.57224,0.62065,0.69707,0.18298,0.78451,0.66355,1,0.0725,0.04298,0.49921,0.99924,0.07477,0.00786,0.20297,0.15046,0.93235,0.0561,0.1474,0.21939,0.50075,0.33995,0.85711,0.13621,0.88657,1,0.59525,1,0.03271,0
