TN,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,
2.3,0.23691,0.29656,0.29909,0.18827,0.51969,0.53707,0.832,0.53392,0.78069,0.82164,0.26999,0.27193,0.23209,0.29785,0.2501,0.27047,0.14509,0.13644,0.14553,0.15861,0.15848,0.18131,0.29853,0.36332,0.41833,0.35403,0.45289,0.46522,0.59782,0.44777,0.24866,0.47439,0.23135,0.18669,0.28044,0.27868,0.31052,0.32031,0.3706,0.44773,0.52729,0.45433,0.23112,0.17943,0.54581,0.48495,0.2989,0.20935,0.33237,0.29172,0.47552,0.20168,0.26934,0.36607,0.3421,0.4535,0.53965,0.44968,0.59228,0.59942,0.45353,0.53394,0.18912,0
1.8,0.23278,0.39858,0.34247,0.55988,0.16929,0.45491,0.40091,0.67552,0.40792,0.4438,0.3231,0.29386,0.54671,0.36998,0.58251,0.60311,0.17658,0.1506,0.35782,0.2118,0.46145,0.46787,0,0.25197,0.02681,0.44292,0.0956,0.11545,1,0.5787,0.89625,0.38354,0.70211,0.60475,0.33005,0.5688,0.61549,0.58323,0.37122,0.06698,0.28473,0.07549,0.65237,0.55253,0.81481,0.11086,0.97929,0.60287,0.99612,0.74119,0.08718,0.55609,0.68165,1,0,0.32879,0.04298,0.54241,0.15648,0.18334,0.06551,0.10279,0.5989,0
1.12,0.44077,0.55516,0.47831,0.15131,0.24409,0.51904,0.959,0.71386,0.9442,0.94406,0.50416,0.46303,0.26267,0.516,0.30669,0.30491,0.34176,0.29282,0.18954,0.34554,0.21057,0.22897,0.26064,0.37405,0.83241,0.39141,0.92108,0.86055,0.64215,0.4364,0.04573,0.43475,0.0209,0.03135,0.49487,0.37955,0.41473,0.45493,0.3991,0.90237,0.47275,0.86877,0.01556,0.03488,0.55881,0.94412,0.11627,0.07937,0.13212,0.07125,0.93139,0.08012,0.03681,0.20125,0.30105,0.46495,0.89007,0.4895,0.95345,0.9139,0.77376,0.79402,0.00368,0
2.27,0.50964,0.58244,0.51941,0.23213,0.35039,0.54709,0.89408,0.67552,0.86551,0.87652,0.55086,0.51692,0.35233,0.55032,0.38069,0.38891,0.39321,0.34636,0.28295,0.38228,0.29202,0.32335,0.38312,0.41109,0.66752,0.35038,0.67821,0.67299,0.5046,0.39862,0.10599,0.47839,0.10572,0.08845,0.53957,0.4617,0.49218,0.53696,0.39177,0.68888,0.57765,0.68742,0.11949,0.09591,0.47133,0.71455,0.14817,0.12085,0.18083,0.16684,0.71664,0.12591,0.15505,0.22111,0.43144,0.50375,0.76595,0.44571,0.78717,0.77974,0.63981,0.719,0.08848,0
1.66,0.2865,0.4306,0.38699,0.17546,0.21654,0.45491,0.86731,0.64012,0.85826,0.87599,0.36532,0.34273,0.23628,0.40838,0.28453,0.29189,0.21234,0.18733,0.15534,0.24528,0.19268,0.21112,0.09758,0.26996,0.5202,0.3884,0.66104,0.63209,0.85401,0.55581,0.18002,0.43787,0.11328,0.10413,0.3731,0.32132,0.36749,0.38041,0.34615,0.61304,0.38483,0.59399,0.0816,0.08351,0.73307,0.68472,0.28042,0.14361,0.29388,0.16455,0.64937,0.12311,0.10579,0.3739,0.11671,0.3497,0.63863,0.48634,0.77388,0.74718,0.57114,0.60491,0.06281,0
0.88,0.26584,0.37722,0.38128,0.19763,0.33465,0.43487,0.83314,0.52212,0.80804,0.8496,0.32694,0.3302,0.24885,0.37929,0.28453,0.30869,0.18416,0.17715,0.16173,0.22259,0.19149,0.22576,0.16529,0.24034,0.43722,0.30483,0.53002,0.56557,0.76159,0.5939,0.23452,0.5301,0.18095,0.13299,0.34645,0.31612,0.36575,0.3744,0.27966,0.50055,0.50038,0.51782,0.15974,0.10504,0.71526,0.57794,0.31502,0.15008,0.35683,0.2548,0.54752,0.12413,0.20955,0.41319,0.19482,0.31511,0.55877,0.39531,0.66433,0.6913,0.46717,0.57894,0.11321,0
1.55,0.17769,0.25504,0.23744,0.13751,0.48819,0.55912,0.86617,0.58997,0.81864,0.84749,0.22009,0.21115,0.17093,0.24607,0.19549,0.20454,0.11005,0.09738,0.09798,0.12165,0.11536,0.12432,0.19816,0.38675,0.45483,0.45056,0.53516,0.48684,0.71909,0.4232,0.22197,0.37626,0.1779,0.17389,0.22632,0.21594,0.24383,0.2497,0.4421,0.51139,0.38862,0.4837,0.16194,0.17185,0.58558,0.54207,0.2956,0.2202,0.3,0.21428,0.52754,0.21604,0.17336,0.35763,0.23192,0.47838,0.57626,0.55007,0.66892,0.62005,0.52615,0.52691,0.14966,0
2.25,0.07438,0.16607,0.11986,0.19073,0.48819,0.61523,0.76196,0.67257,0.71652,0.73615,0.12412,0.09962,0.18475,0.14252,0.20855,0.20664,0.05255,0.03878,0.08767,0.05867,0.11695,0.10116,0.04128,0.49485,0.18765,0.71259,0.28352,0.19214,0.93627,0.32081,0.50748,0.16633,0.38635,0.4564,0.12259,0.20139,0.21952,0.20613,0.65804,0.24705,0.12408,0.19485,0.34454,0.45932,0.61913,0.25479,0.60274,0.53275,0.55078,0.37197,0.23979,0.53151,0.30944,0.60754,0.04998,0.58755,0.27354,0.78708,0.40983,0.29034,0.31775,0.22115,0.38267,0
1.42,0,0,0,0,0.82677,0.71743,0.95159,0.56932,0.85435,0.88496,0,0,0,0,0,0,0,0,0,0,0,0,0.39306,0.94936,0.63131,0.90388,0.63631,0.37477,0.49413,0.02409,0.12204,0.04998,0.12465,0.2499,0,0,0,0,1,0.64857,0.2211,0.5084,0.13992,0.35201,0.2248,0.54403,0.16137,0.39264,0.09851,0.08146,0.58412,0.4771,0.06904,0.14879,0.44174,0.96461,0.73622,0.93342,0.75432,0.50764,0.79147,0.50359,0.21254,0
2.23,0.15427,0.19692,0.24201,0.19024,0.61417,0.51703,0.79556,0.43363,0.73158,0.79314,0.17786,0.20301,0.20863,0.2199,0.21844,0.25115,0.08555,0.09211,0.11657,0.10723,0.12687,0.15661,0.30433,0.31085,0.29926,0.29326,0.32314,0.37555,0.59118,0.50637,0.35788,0.54382,0.34291,0.24928,0.2009,0.23016,0.26537,0.26322,0.30707,0.31982,0.58918,0.34816,0.34312,0.22838,0.58059,0.36749,0.40028,0.25117,0.45386,0.42039,0.35479,0.23231,0.40236,0.4693,0.34833,0.39611,0.41042,0.3822,0.45588,0.50847,0.32586,0.44973,0.27086,0
1.68,0.12672,0.13049,0.09589,0.04534,0.75591,0.73347,0.95159,0.64602,0.8644,0.88074,0.12924,0.11028,0.07708,0.11286,0.07994,0.07392,0.05942,0.04261,0.0402,0.04439,0.03882,0.03548,0.4547,0.82852,0.713,0.72846,0.69032,0.47732,0.43138,0.0874,0.08743,0.15569,0.10053,0.17943,0.11726,0.10191,0.09934,0.11358,0.83165,0.71621,0.34467,0.60346,0.12571,0.26222,0.23687,0.62504,0.1176,0.28928,0.08142,0.08304,0.66725,0.35806,0.0808,0.1241,0.50467,0.87541,0.80196,0.79998,0.79642,0.61102,0.80576,0.60028,0.16952,0
2.23,0.49311,0.49585,0.42808,0.17201,0.59055,0.68337,0.95672,0.69617,0.89286,0.89868,0.49648,0.45927,0.29619,0.46131,0.30352,0.30407,0.34166,0.28943,0.22423,0.29222,0.21037,0.22612,0.55686,0.57308,0.83299,0.40537,0.75875,0.70698,0.33485,0.25634,0.04555,0.4205,0.0734,0.07644,0.47191,0.38995,0.39667,0.45072,0.50545,0.80929,0.6252,0.78589,0.11495,0.11579,0.30163,0.77679,0.06093,0.12282,0.08487,0.12037,0.81264,0.15581,0.13589,0.11167,0.60558,0.66125,0.89047,0.50406,0.84661,0.80584,0.76317,0.7948,0.09669,0
3.09,0.29201,0.30486,0.21005,0.06259,0.64961,0.77355,1,0.78466,0.9269,0.91504,0.30006,0.24812,0.14202,0.25654,0.15196,0.13062,0.16949,0.11899,0.08492,0.12387,0.08184,0.07379,0.48175,0.80452,1,0.68355,0.96036,0.69417,0.40494,0.10106,0,0.18634,0.01018,0.08087,0.26773,0.20659,0.19729,0.23438,0.79196,1,0.3856,0.85976,0.04006,0.16457,0.23357,0.88438,0.03074,0.19097,0,0,0.94134,0.26056,0,0.04999,0.53179,0.85684,1,0.76305,0.97702,0.7961,1,0.75998,0.0777,0
20.4,0.49587,0.45196,0.49087,0.51602,0.74409,0.57715,0.56036,0.42478,0.4827,0.55937,0.47409,0.49499,0.58944,0.47179,0.5651,0.62033,0.32161,0.3244,0.52336,0.30706,0.46465,0.57098,0.69408,0.4426,0.23291,0.20796,0.15789,0.25142,0.21803,0.36818,0.43944,0.65326,0.5706,0.37287,0.48011,0.61976,0.64536,0.66647,0.3187,0.19508,0.89811,0.24884,0.63184,0.37042,0.32022,0.213,0.40989,0.34176,0.49702,0.67514,0.22424,0.34112,0.72788,0.44683,0.7349,0.53589,0.33106,0.28133,0.24757,0.36617,0.20572,0.38562,0.48815,0
10.6,0.40634,0.50534,0.34018,0.35535,0.31102,0.71142,0.709,0.9469,0.68973,0.66174,0.46129,0.37155,0.42564,0.42118,0.4539,0.42797,0.30126,0.21143,0.33511,0.24741,0.36594,0.3194,0.28009,0.63057,0.32761,0.65991,0.3618,0.26434,0.61919,0.21327,0.32819,0.20314,0.3053,0.35723,0.41779,0.49983,0.50191,0.52284,0.6919,0.35474,0.28781,0.30166,0.30183,0.39188,0.40427,0.33456,0.37743,0.4321,0.34837,0.29974,0.34026,0.45943,0.27454,0.38321,0.3222,0.71282,0.44265,0.74313,0.49871,0.38198,0.44048,0.35281,0.32904,0
1.7,0.63912,0.5089,0.37671,0.22178,0.96457,0.98597,0.95957,0.86136,0.84263,0.82164,0.57134,0.49749,0.38291,0.44154,0.34784,0.32759,0.42408,0.3174,0.3255,0.26893,0.25605,0.24213,0.94126,1,0.85961,0.55812,0.62301,0.5047,0.03798,0,0.03742,0.28142,0.13101,0.16386,0.50144,0.46551,0.41994,0.5027,0.80992,0.74316,0.72113,0.68923,0.23346,0.28057,0,0.6005,0,0.23608,0.00995,0.1442,0.69565,0.3372,0.22351,0,0.95141,1,0.90893,0.65315,0.7436,0.63673,0.82103,0.75815,0.24058,0
1.41,0.96556,0.86477,0.74429,0.6141,0.71654,0.81563,0.64123,0.79646,0.56585,0.5715,0.91491,0.84774,0.81567,0.80337,0.78156,0.79714,0.87255,0.75841,1,0.69134,0.85247,0.92592,0.80302,0.65062,0.44654,0.33795,0.32034,0.35175,0.13433,0.19902,0.22781,0.49214,0.34581,0.26902,0.85363,0.92756,0.91247,1,0.5016,0.38415,0.82245,0.40654,0.42535,0.31249,0.17265,0.35418,0.1961,0.2791,0.24706,0.41071,0.3914,0.31761,0.47435,0.2189,0.83281,0.73032,0.56806,0.43216,0.45269,0.48276,0.43069,0.54596,0.3576,0
4.8,0.69008,0.66429,0.57306,0.64268,0.59449,0.71543,0.49431,0.74041,0.43917,0.46174,0.67882,0.62845,0.75618,0.6178,0.73763,0.7585,0.54545,0.46879,0.80123,0.45556,0.72958,0.77699,0.64656,0.58762,0.2579,0.36644,0.19061,0.22194,0.25695,0.24512,0.40649,0.46099,0.51407,0.41179,0.64084,0.81976,0.82181,0.86148,0.48839,0.22509,0.70923,0.24497,0.568,0.4351,0.25865,0.21697,0.38593,0.41306,0.43281,0.57168,0.23488,0.43391,0.61388,0.39792,0.6909,0.6745,0.36163,0.46304,0.29243,0.32916,0.26685,0.35807,0.49478,0
2.55,0.91322,0.83511,0.6895,0.4485,0.66535,0.83567,0.81093,0.86431,0.7394,0.72348,0.8746,0.79386,0.65899,0.76091,0.6387,0.63587,0.81141,0.68,0.73625,0.6308,0.63751,0.67018,0.75932,0.67915,0.61997,0.38644,0.48348,0.47546,0.16702,0.17938,0.12733,0.4399,0.21022,0.18053,0.80812,0.78925,0.77041,0.86569,0.54574,0.55562,0.75403,0.55744,0.28339,0.23448,0.17497,0.50727,0.1076,0.21133,0.14425,0.26215,0.55444,0.2582,0.31469,0.13587,0.79402,0.75479,0.72671,0.48427,0.62159,0.60925,0.59219,0.66701,0.24472,0
3.03,1,0.80902,0.66781,0.51109,1,1,0.77449,0.85546,0.65625,0.64644,0.90083,0.82143,0.73858,0.73706,0.68025,0.68123,0.85333,0.71248,0.8819,0.59937,0.69331,0.72571,1,0.83303,0.59107,0.39004,0.38835,0.38918,0,0.08487,0.14139,0.43617,0.28182,0.23863,0.81714,0.84749,0.80028,0.91046,0.62349,0.48798,0.88453,0.49674,0.39297,0.31896,0.03735,0.41104,0.09083,0.264,0.13322,0.33297,0.47701,0.33483,0.42692,0.09975,1,0.87887,0.70203,0.48806,0.52701,0.5229,0.55483,0.64165,0.34481,0
3.35,0.94904,0.8968,0.77283,0.34352,0.56299,0.74148,0.94704,0.80236,0.88728,0.87441,0.9245,0.85589,0.58065,0.83362,0.57499,0.57707,0.88499,0.77221,0.61584,0.73421,0.54523,0.59996,0.70438,0.58578,0.85692,0.33272,0.71383,0.71839,0.20979,0.24652,0.03822,0.49801,0.09081,0.0726,0.87003,0.74246,0.73984,0.84706,0.46652,0.79418,0.77263,0.80364,0.15575,0.11462,0.23792,0.75703,0.0316,0.10263,0.07519,0.15669,0.80607,0.13883,0.19741,0.0834,0.74433,0.67283,0.90708,0.4264,0.81404,0.8144,0.73793,0.84818,0.11659,0
7.66,0.58127,0.53737,0.42123,0.40118,0.70472,0.82365,0.72836,0.81711,0.6529,0.65013,0.55982,0.49561,0.5178,0.47818,0.50139,0.49685,0.40938,0.32199,0.47488,0.30499,0.42141,0.4128,0.69241,0.75357,0.42112,0.49207,0.32737,0.29455,0.21937,0.13143,0.24653,0.33802,0.33858,0.32353,0.51005,0.58544,0.56825,0.61839,0.64792,0.37681,0.63077,0.36326,0.40055,0.38377,0.16804,0.32999,0.22895,0.3633,0.24759,0.36593,0.36625,0.41537,0.41021,0.23293,0.73336,0.81641,0.5425,0.59089,0.46066,0.418,0.45463,0.47145,0.38134,0
2.04,0.77548,0.89087,0.84018,0.41498,0.08661,0.37074,0.79271,0.61357,0.80357,0.82902,0.84069,0.81391,0.5886,0.86504,0.63039,0.66275,0.74857,0.70811,0.60724,0.78502,0.62947,0.74557,0.37376,0.30009,0.5629,0.23982,0.5744,0.65326,0.51454,0.51904,0.156,0.61059,0.15583,0.09584,0.84051,0.74731,0.80896,0.86899,0.26858,0.58234,0.68417,0.62611,0.1679,0.08149,0.55361,0.64619,0.19692,0.10193,0.26092,0.24925,0.63534,0.08874,0.2381,0.29145,0.42171,0.38405,0.67733,0.31989,0.70313,0.76419,0.52155,0.7038,0.10344,0
1.28,0.65289,0.77699,0.69521,0.41104,0.11417,0.44689,0.74658,0.70501,0.75446,0.76623,0.72233,0.67857,0.54797,0.73531,0.58924,0.60605,0.5886,0.52861,0.52797,0.60148,0.56193,0.62961,0.32341,0.33702,0.46742,0.30953,0.49542,0.52999,0.5696,0.4765,0.21334,0.52459,0.20239,0.15045,0.71259,0.68042,0.72873,0.77284,0.33003,0.49417,0.58353,0.51316,0.20625,0.14015,0.55141,0.54087,0.26066,0.16674,0.30555,0.27494,0.53061,0.15668,0.2562,0.33855,0.3687,0.42503,0.58857,0.40061,0.63276,0.65982,0.47856,0.59407,0.15535,0
19.4,0.57713,0.64057,0.49543,0.33366,0.35039,0.68737,0.80467,0.88201,0.7779,0.75673,0.61356,0.53446,0.45915,0.56661,0.4816,0.46661,0.46284,0.36441,0.40781,0.39378,0.41189,0.40548,0.42411,0.56823,0.52202,0.48603,0.5118,0.44965,0.46207,0.26013,0.17894,0.34344,0.19202,0.19641,0.57114,0.56707,0.57346,0.622,0.55322,0.52804,0.48636,0.49607,0.21194,0.22809,0.36243,0.51056,0.20905,0.24848,0.21554,0.22043,0.52615,0.27429,0.21679,0.24412,0.47364,0.65681,0.64031,0.58504,0.64786,0.58427,0.57142,0.55887,0.20402,0
4.37,0.99174,1,1,0.3243,0.34252,0.40481,0.9869,0.47198,0.95759,1,1,1,0.57729,1,0.59398,0.64427,1,1,0.61142,1,0.56957,0.72039,0.59273,0.34657,0.94757,0.16869,0.84925,1,0.30297,0.46592,0.013,0.70911,0.04235,0,1,0.76984,0.82563,0.93059,0.24717,0.91264,0.88903,1,0.08974,0,0.42226,0.97221,0.02464,0,0.10802,0.15956,0.98736,0,0.18201,0.12646,0.64006,0.43545,0.96717,0.23227,0.90814,1,0.70462,1,0.01854,0
